"customer_id","basket_id"
2016,"B-7358"
2051,"B-7311"
2140,"B-7279"
2180,"B-7357"
2187,"B-7280"
2210,"B-7285"
2242,"B-7291"
2249,"B-7340"
2256,"B-7283"
2264,"B-7269"
2292,"B-7293"
2359,"B-7294"
2367,"B-7309"
2375,"B-7275"
2417,"B-7355"
2419,"B-7292"
2453,"B-7289"
2480,"B-7327"
2538,"B-7300"
2554,"B-7338"
2575,"B-7298"
2578,"B-7265"
2670,"B-7334"
2736,"B-7319"
2753,"B-7347"
2765,"B-7353"
2803,"B-7302"
2809,"B-7337"
2815,"B-7304"
2827,"B-7296"
2835,"B-7268"
2848,"B-7278"
2868,"B-7273"
2938,"B-7354"
2994,"B-7368"
3008,"B-7317"
3050,"B-7321"
3109,"B-7287"
3111,"B-7320"
3140,"B-7277"
3163,"B-7343"
3206,"B-7318"
3236,"B-7332"
3258,"B-7330"
3264,"B-7331"
3276,"B-7282"
3281,"B-7310"
3290,"B-7361"
3306,"B-7290"
3336,"B-7351"
3353,"B-7284"
3355,"B-7326"
3381,"B-7323"
3417,"B-7342"
3523,"B-7329"
141,"B-7374"
307,"B-7375"
322,"B-7372"
837,"B-7373"
1260,"B-7378"
1445,"B-7370"
1495,"B-7381"
1630,"B-7380"
1775,"B-7371"
2291,"B-7382"
2456,"B-7377"
2636,"B-7376"
2781,"B-7379"
3284,"B-7369"
98,"B-7411"
388,"B-7410"
474,"B-7388"
608,"B-7399"
725,"B-7389"
751,"B-7390"
765,"B-7413"
806,"B-7398"
825,"B-7387"
867,"B-7415"
941,"B-7406"
996,"B-7392"
1118,"B-7417"
1185,"B-7404"
1328,"B-7397"
1465,"B-7402"
1537,"B-7416"
1572,"B-7403"
1883,"B-7401"
2108,"B-7396"
2376,"B-7414"
2447,"B-7394"
2494,"B-7395"
2594,"B-7418"
2701,"B-7400"
2732,"B-7409"
2741,"B-7391"
2836,"B-7408"
2852,"B-7405"
2924,"B-7383"
3017,"B-7385"
3177,"B-7407"
3191,"B-7412"
3231,"B-7393"
3418,"B-7384"
3487,"B-7386"
64,"B-7420"
89,"B-7437"
354,"B-7450"
455,"B-7424"
639,"B-7439"
653,"B-7455"
690,"B-7433"
862,"B-7438"
889,"B-7447"
1021,"B-7429"
1089,"B-7419"
1279,"B-7453"
1282,"B-7448"
1306,"B-7432"
1379,"B-7444"
1413,"B-7428"
1445,"B-7445"
1667,"B-7427"
1903,"B-7451"
2014,"B-7443"
2088,"B-7454"
2090,"B-7421"
2113,"B-7425"
2336,"B-7436"
2346,"B-7423"
2381,"B-7441"
2442,"B-7452"
2543,"B-7426"
2790,"B-7440"
2979,"B-7435"
3092,"B-7431"
3234,"B-7434"
3298,"B-7449"
3342,"B-7446"
3502,"B-7422"
3528,"B-7442"
3587,"B-7430"
228,"B-7474"
233,"B-7460"
315,"B-7463"
332,"B-7470"
341,"B-7472"
461,"B-7484"
502,"B-7473"
652,"B-7456"
891,"B-7467"
943,"B-7489"
946,"B-7475"
963,"B-7487"
1064,"B-7466"
1202,"B-7462"
1298,"B-7480"
1348,"B-7465"
1429,"B-7483"
1918,"B-7482"
2118,"B-7481"
2168,"B-7458"
2213,"B-7464"
2340,"B-7486"
2399,"B-7479"
2448,"B-7459"
2529,"B-7477"
2551,"B-7488"
2568,"B-7490"
2592,"B-7468"
2819,"B-7457"
2850,"B-7485"
3051,"B-7469"
3095,"B-7476"
3222,"B-7461"
3252,"B-7471"
3500,"B-7478"
9,"B-7506"
148,"B-7501"
189,"B-7500"
232,"B-7495"
392,"B-7512"
441,"B-7514"
456,"B-7503"
607,"B-7515"
630,"B-7507"
775,"B-7491"
1094,"B-7511"
1186,"B-7509"
1203,"B-7499"
1238,"B-7494"
1389,"B-7504"
1580,"B-7502"
2010,"B-7497"
2065,"B-7508"
2300,"B-7492"
2512,"B-7516"
2795,"B-7498"
2980,"B-7510"
3048,"B-7493"
3206,"B-7513"
3576,"B-7505"
3581,"B-7496"
7,"B-7529"
33,"B-7589"
72,"B-7564"
84,"B-7576"
126,"B-7547"
170,"B-7587"
235,"B-7568"
326,"B-7581"
376,"B-7549"
390,"B-7535"
453,"B-7530"
477,"B-7573"
479,"B-7571"
508,"B-7567"
566,"B-7570"
611,"B-7561"
722,"B-7559"
756,"B-7531"
867,"B-7517"
873,"B-7548"
885,"B-7538"
896,"B-7562"
929,"B-7523"
1135,"B-7525"
1187,"B-7558"
1217,"B-7580"
1318,"B-7572"
1330,"B-7583"
1395,"B-7560"
1417,"B-7554"
1586,"B-7521"
1593,"B-7584"
1676,"B-7557"
1706,"B-7556"
1708,"B-7552"
1742,"B-7563"
1753,"B-7520"
1755,"B-7537"
1801,"B-7522"
1820,"B-7577"
1904,"B-7542"
1921,"B-7551"
2124,"B-7574"
2163,"B-7546"
2236,"B-7585"
2284,"B-7544"
2314,"B-7555"
2320,"B-7543"
2338,"B-7540"
2343,"B-7575"
2347,"B-7541"
2452,"B-7533"
2493,"B-7524"
2538,"B-7569"
2552,"B-7532"
2624,"B-7565"
2674,"B-7527"
2720,"B-7536"
2736,"B-7550"
2771,"B-7588"
2849,"B-7526"
2922,"B-7539"
2937,"B-7553"
2950,"B-7519"
2952,"B-7545"
3000,"B-7518"
3027,"B-7566"
3127,"B-7579"
3168,"B-7582"
3233,"B-7586"
3300,"B-7578"
3413,"B-7528"
3570,"B-7534"
26,"B-7597"
106,"B-7625"
131,"B-7656"
162,"B-7660"
166,"B-7599"
193,"B-7657"
197,"B-7598"
233,"B-7621"
262,"B-7635"
383,"B-7606"
444,"B-7661"
609,"B-7601"
644,"B-7645"
727,"B-7595"
754,"B-7650"
769,"B-7604"
779,"B-7647"
818,"B-7638"
849,"B-7643"
989,"B-7610"
998,"B-7600"
1031,"B-7624"
1056,"B-7622"
1123,"B-7649"
1138,"B-7654"
1143,"B-7591"
1169,"B-7618"
1196,"B-7590"
1198,"B-7639"
1277,"B-7592"
1294,"B-7627"
1316,"B-7629"
1347,"B-7634"
1429,"B-7619"
1432,"B-7607"
1767,"B-7631"
1771,"B-7615"
1800,"B-7620"
1824,"B-7642"
1917,"B-7616"
1924,"B-7651"
1995,"B-7605"
2006,"B-7658"
2016,"B-7623"
2070,"B-7659"
2101,"B-7636"
2228,"B-7613"
2229,"B-7611"
2249,"B-7644"
2263,"B-7633"
2287,"B-7641"
2322,"B-7652"
2335,"B-7614"
2462,"B-7648"
2483,"B-7617"
2585,"B-7637"
2598,"B-7608"
2670,"B-7603"
2713,"B-7594"
2715,"B-7646"
2725,"B-7593"
2737,"B-7632"
2754,"B-7655"
2762,"B-7662"
2769,"B-7640"
2891,"B-7602"
3064,"B-7612"
3172,"B-7596"
3308,"B-7626"
3332,"B-7628"
3394,"B-7609"
3512,"B-7653"
3577,"B-7630"
35,"B-7738"
59,"B-7756"
61,"B-7740"
68,"B-7665"
131,"B-7754"
147,"B-7751"
207,"B-7733"
225,"B-7762"
255,"B-7723"
256,"B-7712"
282,"B-7764"
298,"B-7711"
341,"B-7694"
359,"B-7695"
385,"B-7707"
404,"B-7753"
418,"B-7703"
462,"B-7772"
470,"B-7700"
479,"B-7718"
498,"B-7715"
500,"B-7702"
523,"B-7689"
549,"B-7760"
551,"B-7750"
592,"B-7692"
612,"B-7664"
635,"B-7691"
636,"B-7688"
804,"B-7727"
812,"B-7757"
818,"B-7774"
887,"B-7672"
964,"B-7667"
1026,"B-7714"
1031,"B-7719"
1067,"B-7748"
1119,"B-7693"
1128,"B-7736"
1221,"B-7710"
1223,"B-7761"
1240,"B-7681"
1280,"B-7752"
1330,"B-7705"
1336,"B-7684"
1383,"B-7720"
1457,"B-7698"
1527,"B-7716"
1543,"B-7679"
1560,"B-7776"
1577,"B-7683"
1686,"B-7704"
1757,"B-7717"
1770,"B-7687"
1820,"B-7737"
1840,"B-7722"
1847,"B-7755"
1850,"B-7731"
1880,"B-7673"
2025,"B-7669"
2121,"B-7726"
2170,"B-7770"
2197,"B-7728"
2219,"B-7742"
2231,"B-7741"
2249,"B-7739"
2303,"B-7771"
2366,"B-7734"
2379,"B-7685"
2402,"B-7671"
2407,"B-7701"
2420,"B-7759"
2458,"B-7735"
2463,"B-7676"
2510,"B-7708"
2535,"B-7666"
2548,"B-7745"
2606,"B-7680"
2646,"B-7709"
2721,"B-7729"
2730,"B-7675"
2737,"B-7730"
2752,"B-7744"
2830,"B-7696"
2878,"B-7670"
2891,"B-7706"
2893,"B-7767"
2979,"B-7663"
2993,"B-7682"
3084,"B-7725"
3108,"B-7677"
3171,"B-7732"
3176,"B-7743"
3200,"B-7768"
3225,"B-7775"
3285,"B-7766"
3290,"B-7678"
3299,"B-7746"
3308,"B-7713"
3340,"B-7724"
3354,"B-7721"
3377,"B-7769"
3394,"B-7686"
3425,"B-7697"
3440,"B-7749"
3447,"B-7763"
3479,"B-7668"
3490,"B-7699"
3512,"B-7674"
3514,"B-7758"
3597,"B-7765"
3608,"B-7747"
3615,"B-7773"
3625,"B-7690"
197,"B-7790"
272,"B-7783"
349,"B-7788"
612,"B-7777"
1013,"B-7778"
1102,"B-7781"
1239,"B-7784"
1357,"B-7787"
1364,"B-7785"
1537,"B-7791"
1653,"B-7786"
1704,"B-7794"
1959,"B-7782"
2243,"B-7789"
2570,"B-7779"
2607,"B-7793"
2974,"B-7792"
3407,"B-7780"
175,"B-7798"
186,"B-7802"
240,"B-7815"
260,"B-7801"
459,"B-7821"
570,"B-7810"
673,"B-7823"
743,"B-7797"
811,"B-7809"
886,"B-7812"
1070,"B-7820"
1132,"B-7811"
1247,"B-7806"
1335,"B-7818"
1482,"B-7796"
1622,"B-7803"
1671,"B-7819"
1769,"B-7807"
1783,"B-7814"
2105,"B-7795"
2401,"B-7816"
2563,"B-7804"
2678,"B-7817"
2730,"B-7808"
2867,"B-7813"
2921,"B-7805"
3011,"B-7824"
3099,"B-7800"
3151,"B-7822"
3610,"B-7799"
50,"B-7837"
64,"B-7844"
114,"B-7893"
122,"B-7868"
221,"B-7855"
227,"B-7866"
302,"B-7845"
543,"B-7847"
555,"B-7859"
604,"B-7839"
625,"B-7835"
646,"B-7873"
660,"B-7876"
771,"B-7857"
817,"B-7881"
831,"B-7854"
839,"B-7880"
953,"B-7885"
1019,"B-7829"
1039,"B-7838"
1046,"B-7889"
1104,"B-7827"
1145,"B-7841"
1147,"B-7865"
1179,"B-7890"
1187,"B-7842"
1193,"B-7831"
1205,"B-7877"
1214,"B-7848"
1239,"B-7843"
1274,"B-7875"
1318,"B-7850"
1415,"B-7864"
1472,"B-7828"
1494,"B-7840"
1530,"B-7833"
1656,"B-7871"
1716,"B-7860"
1855,"B-7863"
1857,"B-7878"
1931,"B-7825"
1956,"B-7852"
1981,"B-7851"
2130,"B-7870"
2132,"B-7884"
2213,"B-7886"
2279,"B-7834"
2368,"B-7892"
2414,"B-7872"
2513,"B-7867"
2524,"B-7874"
2605,"B-7853"
2607,"B-7891"
2668,"B-7882"
2756,"B-7836"
2818,"B-7826"
2827,"B-7862"
2921,"B-7894"
3057,"B-7861"
3081,"B-7830"
3092,"B-7856"
3121,"B-7887"
3201,"B-7849"
3217,"B-7858"
3315,"B-7846"
3352,"B-7883"
3362,"B-7879"
3368,"B-7888"
3490,"B-7832"
3542,"B-7869"
113,"B-7942"
198,"B-7925"
206,"B-7910"
237,"B-7940"
262,"B-7896"
311,"B-7923"
554,"B-7945"
556,"B-7935"
570,"B-7933"
676,"B-7906"
693,"B-7937"
739,"B-7934"
919,"B-7914"
927,"B-7924"
937,"B-7909"
949,"B-7902"
970,"B-7927"
1044,"B-7944"
1232,"B-7931"
1245,"B-7918"
1251,"B-7922"
1318,"B-7919"
1359,"B-7904"
1371,"B-7911"
1439,"B-7939"
1508,"B-7907"
1570,"B-7903"
1763,"B-7946"
1784,"B-7936"
1813,"B-7916"
1997,"B-7930"
2015,"B-7908"
2203,"B-7905"
2211,"B-7901"
2332,"B-7920"
2576,"B-7943"
2692,"B-7898"
2693,"B-7917"
2790,"B-7899"
2937,"B-7912"
2980,"B-7913"
3002,"B-7928"
3008,"B-7929"
3061,"B-7932"
3131,"B-7915"
3187,"B-7926"
3213,"B-7900"
3335,"B-7941"
3348,"B-7895"
3366,"B-7897"
3474,"B-7938"
3570,"B-7921"
144,"B-8020"
201,"B-7953"
208,"B-7966"
240,"B-8028"
242,"B-7961"
290,"B-7964"
322,"B-8007"
323,"B-8024"
382,"B-7976"
398,"B-7971"
421,"B-8025"
425,"B-7955"
486,"B-8036"
536,"B-8014"
553,"B-8017"
602,"B-8033"
622,"B-8031"
681,"B-8018"
741,"B-7965"
812,"B-8010"
819,"B-7984"
833,"B-7985"
835,"B-7989"
851,"B-7952"
950,"B-8000"
971,"B-7968"
981,"B-7986"
1004,"B-8021"
1114,"B-7992"
1146,"B-8008"
1151,"B-8001"
1175,"B-7969"
1227,"B-8016"
1264,"B-8035"
1331,"B-7972"
1361,"B-7973"
1456,"B-7954"
1502,"B-7975"
1505,"B-7982"
1532,"B-7977"
1537,"B-7994"
1554,"B-8026"
1555,"B-8013"
1622,"B-7978"
1646,"B-7949"
1647,"B-8029"
1664,"B-8030"
1708,"B-7996"
1716,"B-7957"
1871,"B-8019"
1928,"B-7987"
1954,"B-7950"
1959,"B-7963"
1996,"B-7990"
2049,"B-8002"
2052,"B-7981"
2067,"B-7947"
2238,"B-8032"
2316,"B-8012"
2403,"B-8034"
2439,"B-8023"
2446,"B-8006"
2486,"B-8009"
2512,"B-8037"
2538,"B-7991"
2543,"B-7993"
2624,"B-7967"
2643,"B-7958"
2761,"B-7980"
2892,"B-7960"
2937,"B-8022"
2968,"B-8004"
3017,"B-7959"
3065,"B-7948"
3078,"B-7974"
3131,"B-8011"
3133,"B-7997"
3141,"B-7983"
3167,"B-8005"
3177,"B-7956"
3290,"B-7962"
3314,"B-8015"
3321,"B-7995"
3339,"B-8038"
3372,"B-7970"
3397,"B-7979"
3407,"B-7951"
3409,"B-8003"
3444,"B-8027"
3493,"B-7998"
3519,"B-7999"
3553,"B-7988"
1225,"B-8039"
1738,"B-8040"
3131,"B-8042"
3274,"B-8041"
358,"B-8047"
463,"B-8073"
482,"B-8067"
618,"B-8059"
762,"B-8068"
936,"B-8064"
1102,"B-8053"
1270,"B-8054"
1288,"B-8045"
1439,"B-8074"
1717,"B-8060"
1768,"B-8046"
1832,"B-8066"
1939,"B-8056"
1957,"B-8069"
2179,"B-8062"
2186,"B-8050"
2370,"B-8058"
2377,"B-8043"
2394,"B-8052"
2405,"B-8044"
2427,"B-8048"
2646,"B-8072"
2706,"B-8057"
2838,"B-8051"
2874,"B-8061"
3163,"B-8049"
3191,"B-8055"
3224,"B-8063"
3239,"B-8071"
3481,"B-8070"
3540,"B-8065"
64,"B-8117"
161,"B-8128"
215,"B-8123"
229,"B-8107"
509,"B-8098"
526,"B-8088"
535,"B-8122"
577,"B-8116"
580,"B-8080"
759,"B-8076"
777,"B-8115"
792,"B-8126"
841,"B-8075"
869,"B-8125"
915,"B-8084"
959,"B-8094"
1019,"B-8124"
1211,"B-8111"
1281,"B-8114"
1320,"B-8081"
1351,"B-8100"
1354,"B-8097"
1425,"B-8127"
1471,"B-8092"
1493,"B-8077"
1584,"B-8079"
1586,"B-8095"
1595,"B-8086"
1685,"B-8096"
1842,"B-8082"
1844,"B-8120"
1896,"B-8105"
2080,"B-8091"
2151,"B-8109"
2153,"B-8083"
2312,"B-8101"
2389,"B-8110"
2491,"B-8085"
2516,"B-8112"
2535,"B-8129"
2575,"B-8078"
2637,"B-8099"
2788,"B-8093"
2835,"B-8106"
2893,"B-8090"
2895,"B-8119"
2986,"B-8104"
3041,"B-8087"
3098,"B-8089"
3120,"B-8113"
3145,"B-8108"
3230,"B-8118"
3369,"B-8103"
3371,"B-8102"
3450,"B-8121"
1,"B-8152"
58,"B-8184"
224,"B-8186"
420,"B-8187"
620,"B-8144"
648,"B-8141"
720,"B-8151"
727,"B-8133"
763,"B-8192"
916,"B-8194"
922,"B-8136"
1002,"B-8147"
1013,"B-8137"
1052,"B-8149"
1114,"B-8176"
1166,"B-8135"
1172,"B-8162"
1186,"B-8195"
1252,"B-8145"
1275,"B-8159"
1338,"B-8171"
1374,"B-8158"
1455,"B-8188"
1491,"B-8177"
1562,"B-8168"
1570,"B-8140"
1624,"B-8150"
1675,"B-8160"
1682,"B-8165"
1705,"B-8183"
1802,"B-8174"
1968,"B-8134"
1972,"B-8148"
1992,"B-8161"
2124,"B-8142"
2174,"B-8185"
2178,"B-8146"
2198,"B-8169"
2313,"B-8167"
2324,"B-8191"
2370,"B-8178"
2471,"B-8179"
2481,"B-8143"
2577,"B-8157"
2607,"B-8175"
2692,"B-8131"
2806,"B-8181"
2905,"B-8182"
2974,"B-8164"
2984,"B-8154"
2988,"B-8170"
3004,"B-8190"
3136,"B-8163"
3269,"B-8153"
3285,"B-8155"
3286,"B-8138"
3288,"B-8189"
3310,"B-8180"
3362,"B-8173"
3376,"B-8166"
3481,"B-8193"
3546,"B-8139"
3582,"B-8156"
3589,"B-8132"
3594,"B-8130"
3623,"B-8172"
133,"B-8205"
138,"B-8198"
206,"B-8199"
351,"B-8204"
478,"B-8201"
530,"B-8197"
696,"B-8202"
863,"B-8214"
871,"B-8208"
1060,"B-8210"
1096,"B-8216"
1435,"B-8207"
1453,"B-8200"
1531,"B-8203"
2143,"B-8211"
2397,"B-8212"
2689,"B-8209"
2827,"B-8217"
2908,"B-8213"
2998,"B-8206"
3347,"B-8196"
3610,"B-8215"
50,"B-8233"
178,"B-8238"
384,"B-8232"
610,"B-8226"
924,"B-8230"
926,"B-8231"
932,"B-8221"
1281,"B-8237"
1460,"B-8234"
1498,"B-8228"
1775,"B-8227"
1801,"B-8223"
1841,"B-8225"
1881,"B-8218"
1925,"B-8224"
2039,"B-8236"
2346,"B-8235"
2348,"B-8239"
2877,"B-8240"
3373,"B-8222"
3407,"B-8220"
3508,"B-8229"
3596,"B-8219"
442,"B-8270"
551,"B-8256"
633,"B-8261"
635,"B-8242"
658,"B-8243"
678,"B-8253"
679,"B-8259"
759,"B-8266"
785,"B-8268"
1343,"B-8269"
1362,"B-8264"
1373,"B-8249"
1588,"B-8255"
1692,"B-8273"
1703,"B-8252"
1733,"B-8265"
1784,"B-8267"
1831,"B-8262"
1915,"B-8247"
2020,"B-8241"
2062,"B-8263"
2198,"B-8257"
2238,"B-8245"
2640,"B-8254"
2971,"B-8271"
3007,"B-8251"
3084,"B-8246"
3146,"B-8260"
3178,"B-8272"
3328,"B-8258"
3368,"B-8275"
3410,"B-8250"
3507,"B-8248"
3562,"B-8274"
3570,"B-8244"
3,"B-8289"
34,"B-8284"
118,"B-8286"
404,"B-8297"
505,"B-8279"
599,"B-8300"
772,"B-8302"
876,"B-8282"
1099,"B-8291"
1129,"B-8288"
1359,"B-8280"
1399,"B-8290"
1530,"B-8294"
1742,"B-8295"
1860,"B-8303"
1924,"B-8287"
1956,"B-8304"
2010,"B-8298"
2153,"B-8285"
2342,"B-8296"
2513,"B-8301"
2589,"B-8293"
2696,"B-8292"
2777,"B-8281"
3240,"B-8277"
3266,"B-8283"
3432,"B-8278"
3486,"B-8299"
3491,"B-8276"
3,"B-8332"
16,"B-8306"
102,"B-8319"
483,"B-8317"
533,"B-8313"
598,"B-8311"
605,"B-8325"
654,"B-8307"
760,"B-8338"
857,"B-8322"
967,"B-8309"
1189,"B-8318"
1246,"B-8337"
1345,"B-8323"
1635,"B-8308"
1653,"B-8335"
1744,"B-8326"
1806,"B-8314"
1828,"B-8321"
1891,"B-8320"
2130,"B-8305"
2155,"B-8333"
2329,"B-8329"
2358,"B-8312"
2444,"B-8331"
2506,"B-8316"
2527,"B-8334"
2577,"B-8324"
2631,"B-8310"
2666,"B-8336"
2933,"B-8330"
3001,"B-8328"
3054,"B-8327"
3359,"B-8339"
3383,"B-8315"
121,"B-8380"
262,"B-8398"
278,"B-8347"
398,"B-8372"
422,"B-8342"
600,"B-8390"
613,"B-8370"
652,"B-8400"
673,"B-8392"
875,"B-8362"
922,"B-8357"
927,"B-8386"
943,"B-8399"
1014,"B-8343"
1080,"B-8360"
1181,"B-8349"
1190,"B-8350"
1237,"B-8374"
1278,"B-8397"
1302,"B-8388"
1422,"B-8375"
1495,"B-8382"
1509,"B-8354"
1528,"B-8391"
1532,"B-8340"
1544,"B-8379"
1647,"B-8351"
1798,"B-8356"
1835,"B-8395"
1840,"B-8363"
1945,"B-8369"
2066,"B-8341"
2124,"B-8366"
2152,"B-8367"
2174,"B-8377"
2246,"B-8352"
2350,"B-8368"
2402,"B-8384"
2414,"B-8383"
2421,"B-8353"
2428,"B-8361"
2455,"B-8394"
2476,"B-8346"
2480,"B-8371"
2539,"B-8385"
2602,"B-8344"
2628,"B-8345"
2736,"B-8393"
2812,"B-8396"
2984,"B-8389"
2989,"B-8348"
3001,"B-8381"
3142,"B-8355"
3208,"B-8358"
3311,"B-8378"
3385,"B-8365"
3397,"B-8387"
3403,"B-8373"
3473,"B-8359"
3493,"B-8364"
3522,"B-8376"
1633,"B-8401"
59,"B-8447"
184,"B-8424"
234,"B-8430"
263,"B-8453"
333,"B-8433"
458,"B-8420"
503,"B-8441"
662,"B-8436"
723,"B-8462"
769,"B-8460"
811,"B-8416"
907,"B-8439"
991,"B-8431"
1082,"B-8434"
1088,"B-8427"
1094,"B-8412"
1111,"B-8425"
1118,"B-8459"
1119,"B-8414"
1137,"B-8443"
1199,"B-8411"
1228,"B-8451"
1230,"B-8432"
1292,"B-8444"
1297,"B-8407"
1384,"B-8457"
1393,"B-8405"
1434,"B-8417"
1616,"B-8419"
1680,"B-8448"
1721,"B-8450"
1738,"B-8440"
1744,"B-8455"
1808,"B-8454"
1844,"B-8452"
1869,"B-8461"
2009,"B-8423"
2142,"B-8426"
2163,"B-8456"
2204,"B-8415"
2212,"B-8428"
2273,"B-8429"
2291,"B-8408"
2491,"B-8438"
2689,"B-8413"
2759,"B-8437"
2800,"B-8435"
2866,"B-8402"
2933,"B-8409"
3088,"B-8446"
3099,"B-8421"
3102,"B-8422"
3180,"B-8458"
3184,"B-8418"
3219,"B-8406"
3352,"B-8403"
3436,"B-8442"
3486,"B-8410"
3490,"B-8404"
3579,"B-8445"
3607,"B-8449"
9,"B-8490"
16,"B-8477"
131,"B-8478"
139,"B-8506"
244,"B-8474"
260,"B-8482"
416,"B-8472"
439,"B-8503"
441,"B-8500"
468,"B-8501"
485,"B-8492"
498,"B-8475"
577,"B-8513"
657,"B-8469"
692,"B-8504"
713,"B-8511"
768,"B-8484"
892,"B-8473"
897,"B-8509"
1002,"B-8514"
1022,"B-8480"
1026,"B-8489"
1143,"B-8488"
1165,"B-8479"
1347,"B-8470"
1396,"B-8507"
1453,"B-8468"
1470,"B-8476"
1604,"B-8516"
1661,"B-8505"
1785,"B-8487"
1899,"B-8510"
1904,"B-8463"
1947,"B-8467"
1993,"B-8465"
2083,"B-8512"
2139,"B-8517"
2143,"B-8497"
2156,"B-8508"
2221,"B-8491"
2227,"B-8494"
2244,"B-8481"
2348,"B-8466"
2393,"B-8486"
2479,"B-8502"
2608,"B-8471"
2821,"B-8515"
2851,"B-8496"
2974,"B-8485"
3007,"B-8464"
3090,"B-8493"
3126,"B-8495"
3162,"B-8498"
3286,"B-8483"
3609,"B-8499"
123,"B-8584"
213,"B-8518"
226,"B-8526"
322,"B-8591"
327,"B-8585"
383,"B-8560"
395,"B-8534"
452,"B-8594"
500,"B-8529"
504,"B-8563"
584,"B-8569"
603,"B-8545"
608,"B-8551"
609,"B-8539"
739,"B-8535"
840,"B-8559"
889,"B-8541"
906,"B-8527"
1025,"B-8557"
1043,"B-8532"
1067,"B-8582"
1209,"B-8571"
1260,"B-8578"
1320,"B-8596"
1501,"B-8579"
1552,"B-8568"
1554,"B-8566"
1591,"B-8590"
1631,"B-8548"
1703,"B-8564"
1714,"B-8592"
1745,"B-8533"
1937,"B-8524"
1939,"B-8587"
1982,"B-8565"
2013,"B-8589"
2022,"B-8580"
2034,"B-8521"
2091,"B-8558"
2125,"B-8573"
2154,"B-8586"
2231,"B-8553"
2360,"B-8520"
2404,"B-8562"
2449,"B-8540"
2455,"B-8550"
2461,"B-8519"
2485,"B-8570"
2502,"B-8555"
2579,"B-8549"
2584,"B-8546"
2647,"B-8544"
2689,"B-8593"
2737,"B-8537"
2831,"B-8595"
2855,"B-8576"
2863,"B-8538"
2864,"B-8528"
2874,"B-8583"
2878,"B-8525"
2945,"B-8530"
2970,"B-8574"
3001,"B-8531"
3011,"B-8547"
3057,"B-8561"
3124,"B-8572"
3197,"B-8536"
3217,"B-8577"
3244,"B-8575"
3247,"B-8552"
3269,"B-8542"
3351,"B-8543"
3360,"B-8523"
3366,"B-8581"
3427,"B-8588"
3484,"B-8556"
3577,"B-8522"
3603,"B-8554"
3605,"B-8567"
40,"B-8641"
50,"B-8666"
120,"B-8658"
146,"B-8642"
154,"B-8646"
224,"B-8610"
327,"B-8677"
331,"B-8652"
389,"B-8604"
420,"B-8684"
440,"B-8640"
441,"B-8628"
479,"B-8679"
497,"B-8618"
564,"B-8651"
568,"B-8616"
614,"B-8715"
652,"B-8656"
664,"B-8622"
697,"B-8699"
701,"B-8603"
702,"B-8614"
708,"B-8701"
766,"B-8637"
808,"B-8686"
910,"B-8681"
927,"B-8634"
928,"B-8698"
992,"B-8648"
1005,"B-8617"
1075,"B-8709"
1133,"B-8608"
1136,"B-8613"
1195,"B-8713"
1222,"B-8670"
1277,"B-8655"
1425,"B-8650"
1429,"B-8695"
1544,"B-8626"
1577,"B-8621"
1582,"B-8606"
1605,"B-8601"
1620,"B-8668"
1621,"B-8662"
1630,"B-8623"
1671,"B-8605"
1684,"B-8708"
1686,"B-8700"
1720,"B-8644"
1726,"B-8600"
1727,"B-8654"
1730,"B-8664"
1747,"B-8602"
1757,"B-8598"
1772,"B-8711"
1887,"B-8657"
1926,"B-8620"
1934,"B-8611"
1935,"B-8690"
1980,"B-8704"
1993,"B-8638"
2017,"B-8607"
2052,"B-8609"
2062,"B-8661"
2095,"B-8710"
2159,"B-8631"
2161,"B-8692"
2186,"B-8703"
2208,"B-8693"
2258,"B-8688"
2260,"B-8627"
2276,"B-8645"
2363,"B-8665"
2443,"B-8632"
2446,"B-8675"
2460,"B-8636"
2495,"B-8694"
2542,"B-8705"
2544,"B-8676"
2563,"B-8683"
2567,"B-8689"
2568,"B-8619"
2586,"B-8669"
2594,"B-8612"
2623,"B-8697"
2637,"B-8702"
2679,"B-8629"
2701,"B-8659"
2714,"B-8660"
2776,"B-8706"
2781,"B-8639"
2789,"B-8712"
2790,"B-8599"
2830,"B-8674"
2844,"B-8667"
2855,"B-8663"
2874,"B-8672"
2896,"B-8653"
2923,"B-8685"
2956,"B-8597"
2962,"B-8649"
3007,"B-8615"
3036,"B-8630"
3057,"B-8643"
3142,"B-8624"
3209,"B-8691"
3241,"B-8673"
3259,"B-8707"
3263,"B-8625"
3305,"B-8680"
3309,"B-8714"
3312,"B-8687"
3337,"B-8671"
3392,"B-8678"
3433,"B-8696"
3445,"B-8635"
3504,"B-8633"
3508,"B-8682"
3599,"B-8647"
3,"B-8794"
35,"B-8795"
54,"B-8780"
147,"B-8742"
157,"B-8821"
172,"B-8721"
224,"B-8847"
366,"B-8815"
396,"B-8731"
414,"B-8849"
454,"B-8776"
468,"B-8763"
485,"B-8726"
498,"B-8845"
522,"B-8808"
537,"B-8861"
556,"B-8806"
561,"B-8810"
566,"B-8839"
585,"B-8804"
601,"B-8777"
611,"B-8738"
617,"B-8812"
656,"B-8801"
661,"B-8737"
690,"B-8814"
718,"B-8786"
728,"B-8816"
749,"B-8778"
773,"B-8775"
786,"B-8818"
808,"B-8734"
829,"B-8787"
853,"B-8833"
902,"B-8768"
959,"B-8739"
989,"B-8755"
